Antecedent,Consequent,Support,Confidence,Lift
"LowChangeSet, MajorContributor","+Size, +Complexity",0.08355472901168969,0.507258064516129,2.712101356304985
"LowCodeChurn, MajorContributor","+Size, +Complexity",0.06761424017003188,0.4138211382113821,2.212532335550628
"ExtractionRefactoring, MajorContributor","-Cohesion, +Complexity",0.012221041445270989,0.416289592760181,4.799124126031613
"HighHunksCount, LowChangeSet","-Cohesion, +Complexity",0.023379383634431455,0.30985915492957744,3.572158833552617
"ExtractionRefactoring, HighHunksCount, MajorContributor",+Complexity,0.01354941551540914,0.68,3.0434244946492273
"ExtractionRefactoring, LowChangeSet, MajorContributor",+Complexity,0.011822529224229543,0.689922480620155,3.087833789600789
"LowCodeChurn, HighHunksCount, LowChangeSet",+Complexity,0.02244952178533475,0.5090361445783131,2.278254516281535
"HighHunksCount, LowChangeSet, MajorContributor",+Complexity,0.03599893730074389,0.5765957446808511,2.5806259012826676
"LowCodeChurn, HighHunksCount, MajorContributor",+Complexity,0.022316684378320937,0.5201238390092879,2.327878870429203
"LowCodeChurn, LowChangeSet, MajorContributor",+Complexity,0.061370882040382574,0.5121951219512195,2.292392912038514
"LowChangeSet, +Contributor","+Size, +Coupling",0.03799149840595112,0.30952380952380953,1.8390649077310481
"HighHunksCount, LowChangeSet, +Contributor",+Coupling,0.018065887353878853,0.5291828793774319,2.3897352825154816
"LowCodeChurn, HighHunksCount, +Contributor",+Coupling,0.011556854410201912,0.478021978021978,2.1586979307435215
"HighHunksCount, MajorContributor, +Contributor",+Coupling,0.033873538788522846,0.3497942386831276,1.5796346903458816
"LowCodeChurn, LowChangeSet, +Contributor",+Coupling,0.03055260361317747,0.3198887343532685,1.4445845184231585
"LowChangeSet, MajorContributor, +Contributor",+Coupling,0.026965993623804464,0.4963325183374083,2.2413864415380984
"LowCodeChurn, MajorContributor, +Contributor",+Coupling,0.018198724760892668,0.41017964071856283,1.8523289354105226
"+WordsInDiscussion, +NumPullRequests, +Contributor",+Size,0.011025504782146653,0.5724137931034483,1.654176980607585
